passcode,route_surveyed,date,direction_id,timeperiodcode,purpose,origin_type_clean,origin_type_99_x,origin_address_coded,origin_lat,origin_lng,o_ST_785_AAZ,o_district_27,o_district_12,access_mode,access_99_x,access_walk_dist,accessparkloc_clean,accessparkloc_99_x,accesscarpoolloc_clean,accesscarpoolloc_99_x,access_bike_dist,access_park_cost_clean,access_park_freq_clean,dest_type_clean,dest_type_99_x,destination_address_coded,destination_lat,destination_lng,d_ST_785_AAZ,d_district_27,d_district_12,egress_mode,egress_99_x,egress_walk_dist,egressparkloc_clean,egressparkloc_99_x,egresscarpoolloc_clean,egresscarpoolloc_99_x,egress_bike_dist,egress_park_cost_clean,egress_park_freq_clean,board_stop_id,board_stop_name,board_stop_lat,board_stop_lon,b_ST_785_AAZ,b_district_27,b_district_12,alight_stop_id,alight_stop_name,alight_stop_lat,alight_stop_lon,a_ST_785_AAZ,a_district_27,a_district_12,fare_type_clean,fare_type_99_x,orca_emp_clean,orca_daynum_clean,children,numchildren_1_clean,numchildren_2_clean,fare_cat_clean,oneway_route_clean,oneway_all_clean,firsttimetransit,license,hhveh_clean,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_99,ethnicity_99_x,ethnicity_98,language_1,language_2,language_3,language_4,language_5,language_6,language_7,language_8,language_9,language_99,language_99_x,hhsize_clean,income_clean,route_1,route_2,route_3,route_4,total_transfers,routes_in_corridor,corridor_transfers,bad_record,board_segment,alight_segment,unlinked_weight,link_weight_factor,linked_weight,filter_$,route_surveyed2,route_new1,route_new2,route_new3,route_new4,access_new,egress_new,access_new2,egress_new2
LE15948,LINK,"Thursday, October 22, 2015",1,1,2,5,,"424 7th Ave S, Seattle, WA 98104, USA",47.59852,-122.32337,154,11,9,1,,3,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,2,,"Pine St & 6th Ave, Seattle, WA 98101, USA",47.61214,-122.33539,136,11,9,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1-1121,Westlake Station - Bay A,47.611801,-122.335823,136,11,9,1,,2,#NULL!,1,#NULL!,#NULL!,1,5,5,0,2,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,1,11,100479,,,,0,1,0,0,2,1,19.72648724,1,19.72648724,1,75,75,81,81,81,1,1,1,1
LE16362,LINK,"Thursday, October 22, 2015",1,2,1,1,,"505 5th Ave S, Seattle, WA 98104, USA",47.59807,-122.32844,158,13,6,1,,9,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,2,,"E Howell St & 17th Ave, Seattle, WA 98122, USA",47.61762,-122.31015,115,10,1,1,,2,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1-1121,Westlake Station - Bay A,47.611801,-122.335823,136,11,9,1,,1,#NULL!,1,#NULL!,#NULL!,1,23,#NULL!,0,1,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,3,9,100479,100002,,,1,2,1,0,2,1,24.31402262,0.5,12.15701131,1,75,75,10,81,81,1,10,1,8
LE17496,LINK,"Monday, October 26, 2015",1,3,1,2,,"International District, Seattle, WA, USA",47.59871,-122.32398,154,11,9,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1,,"515 Pine St, Seattle, WA 98101, USA",47.61181,-122.33584,136,11,9,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1-1121,Westlake Station - Bay A,47.611801,-122.335823,136,11,9,1,,1,#NULL!,1,#NULL!,#NULL!,1,25,#NULL!,0,1,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,11,100479,,,,0,1,0,0,2,1,19.23849532,1,19.23849532,1,75,75,81,81,81,1,1,1,1
LE17536,LINK,"Monday, October 26, 2015",1,3,1,2,,"315 Maynard Ave S, Seattle, WA 98104, USA",47.59953,-122.32543,155,11,9,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1,,"1501-1511 6th Ave, Seattle, WA 98101, USA",47.6114,-122.33472,136,11,9,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1-1121,Westlake Station - Bay A,47.611801,-122.335823,136,11,9,#NULL!,,#NULL!,#NULL!,1,#NULL!,#NULL!,1,40,#NULL!,0,1,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,1,6,100479,,,,0,1,0,0,2,1,19.23849532,1,19.23849532,1,75,75,81,81,81,1,1,1,1
LE18052,LINK,"Monday, November 2, 2015",1,3,3,5,,"4th Ave S & S Jackson St, Seattle, WA 98104, USA",47.5992,-122.32903,162,11,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1,,"301 Boren Ave N, Seattle, WA 98109, USA",47.62155,-122.33624,105,9,5,99,STREET CAR,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1-1121,Westlake Station - Bay A,47.611801,-122.335823,136,11,9,1,,1,#NULL!,1,#NULL!,#NULL!,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,1,11,100479,100340,,,1,1,0,0,2,1,19.23849532,1,19.23849532,1,75,75,80,81,81,1,80,1,8
LE18056,LINK,"Monday, November 2, 2015",1,3,3,1,,"Int'l District, Seattle, WA 98104, USA",47.59838,-122.32819,158,13,6,1,,2,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,99,APPOINTMENT,"Westlake Station & Westlake Stn, 4th Ave Pine St, Seattle, WA 98101, USA",47.61203,-122.33589,136,11,9,1,,3,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1-1121,Westlake Station - Bay A,47.611801,-122.335823,136,11,9,6,,#NULL!,#NULL!,1,#NULL!,#NULL!,1,1,20,0,1,2,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,11,100479,,,,0,1,0,0,2,1,19.23849532,1,19.23849532,1,75,75,81,81,81,1,1,1,1
LE18180,LINK,"Monday, November 2, 2015",1,3,3,99,DOCTOR,"605 5th Ave S #150, Seattle, WA 98104, USA",47.59729,-122.32863,158,13,6,1,,1,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1,,"200-298 Bell St, Seattle, WA 98121, USA",47.61458,-122.34504,116,11,9,1,,2,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1-565,University St Station - Bay A,47.608246,-122.336166,121,11,9,1,,1,#NULL!,1,#NULL!,#NULL!,1,#NULL!,#NULL!,0,1,1,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,11,100479,,,,0,1,0,0,2,1,19.23849532,1,19.23849532,1,75,75,81,81,81,1,1,1,1
LE18757,LINK,"Tuesday, October 13, 2015",1,2,3,99,LUNCH,"4th Ave S & S Jackson St, Seattle, WA 98104, USA",47.5992,-122.32903,162,11,6,1,,1,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1,,"1301 5th Ave, Seattle, WA 98101, USA",47.60884,-122.33441,121,11,9,1,,1,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1-565,University St Station - Bay A,47.608246,-122.336166,121,11,9,1,,1,#NULL!,1,#NULL!,#NULL!,1,1,17,0,1,2,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,HINDI,2,11,100479,,,,0,1,0,0,2,1,24.31402262,1,24.31402262,1,75,75,81,81,81,1,1,1,1
LE21696,LINK,"Monday, October 19, 2015",1,2,1,2,,"5 S Jackson St, Seattle, WA 98104, USA",47.5992,-122.33583,156,13,6,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1,,"1617 6th Ave, Seattle, WA 98101, USA",47.61234,-122.33625,136,11,9,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1-1121,Westlake Station - Bay A,47.611801,-122.335823,136,11,9,1,,2,#NULL!,#NULL!,#NULL!,#NULL!,1,22,#NULL!,0,1,#NULL!,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,8,100479,,,,0,1,0,0,2,1,24.31402262,1,24.31402262,1,75,75,81,81,81,1,1,1,1
LE22428,LINK,"Wednesday, October 21, 2015",1,2,2,99,WING LUKE MUSEUM,"719 S King St, Seattle, WA 98104, USA",47.5981,-122.32283,154,11,9,1,,3,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,2,,"101 Broadway E, Seattle, WA 98102, USA",47.61887,-122.32118,107,10,1,1,,1,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1-1121,Westlake Station - Bay A,47.611801,-122.335823,136,11,9,1,,1,#NULL!,1,#NULL!,#NULL!,1,#NULL!,60,0,2,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,1,1,100479,100223,,,1,2,1,0,2,1,24.31402262,0.5,12.15701131,1,75,75,43,81,81,1,43,1,8
LE22602,LINK,"Wednesday, October 21, 2015",1,2,3,99,,"International District, Seattle, WA, USA",47.59871,-122.32398,154,11,9,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,5,,"Westlake Station & Westlake Stn, 4th Ave Pine St, Seattle, WA 98101, USA",47.61203,-122.33589,136,11,9,1,,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,1-621,Intl District Station - Bay A,47.59845,-122.32782,158,13,6,1-1121,Westlake Station - Bay A,47.611801,-122.335823,136,11,9,7,,#NULL!,#NULL!,1,#NULL!,#NULL!,1,#NULL!,#NULL!,1,1,4,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,,2,11,100479,,,,0,1,0,0,2,1,24.31402262,1,24.31402262,1,75,75,81,81,81,1,1,1,1
